customer_id,month,plan_tier,mrr,acquisition_channel,channel_type,region,cohort_month
C104992,2025-05-01,Pro,29.0,Direct,Organic,Singapore,2025-02-01
C104992,2025-06-01,Pro,29.0,Direct,Organic,Singapore,2025-02-01
C104992,2025-07-01,Pro,29.0,Direct,Organic,Singapore,2025-02-01
C104992,2025-08-01,Pro,29.0,Direct,Organic,Singapore,2025-02-01
C104998,2025-03-01,Free,0.0,Referral,Organic,India,2025-03-01
C104998,2025-04-01,Free,0.0,Referral,Organic,India,2025-03-01
C104998,2025-05-01,Free,0.0,Referral,Organic,India,2025-03-01
C104998,2025-06-01,Free,0.0,Referral,Organic,India,2025-03-01
C104998,2025-07-01,Free,0.0,Referral,Organic,India,2025-03-01
C105003,2024-11-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2024-12-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-01-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-02-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-03-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-04-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-05-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-06-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-07-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-08-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-09-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-10-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-11-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2025-12-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105003,2026-01-01,Pro,29.0,Organic Search,Organic,India,2024-11-01
C105011,2025-03-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-04-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-05-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-06-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-07-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-08-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-09-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-10-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-11-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2025-12-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105011,2026-01-01,Business,99.0,Referral,Organic,United States,2025-03-01
C105012,2025-07-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-07-01
C105012,2025-08-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-07-01
C105018,2024-12-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-01-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-02-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-03-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-04-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-05-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-06-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-07-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-08-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-09-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-10-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-11-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2025-12-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105018,2026-01-01,Business,99.0,Referral,Organic,Singapore,2024-12-01
C105024,2024-11-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2024-12-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-01-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-02-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-03-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-04-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-05-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-06-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-07-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-08-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105024,2025-09-01,Free,0.0,Organic Search,Organic,UAE,2024-11-01
C105026,2024-11-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2024-12-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-01-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-02-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-03-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-04-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-05-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-06-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-07-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-08-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-09-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-10-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-11-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2025-12-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105026,2026-01-01,Business,99.0,LinkedIn Ads,Paid,United Kingdom,2024-11-01
C105028,2025-04-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-05-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-06-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-07-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-08-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-09-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-10-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-11-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2025-12-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105028,2026-01-01,Business,99.0,Referral,Organic,United States,2025-04-01
C105033,2024-10-01,Pro,29.0,Referral,Organic,India,2024-10-01
C105033,2024-11-01,Pro,29.0,Referral,Organic,India,2024-10-01
C105033,2024-12-01,Pro,29.0,Referral,Organic,India,2024-10-01
C105033,2025-01-01,Pro,29.0,Referral,Organic,India,2024-10-01
C105041,2024-09-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2024-10-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2024-11-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2024-12-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-01-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-02-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-03-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-04-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-05-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-06-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-07-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-08-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-09-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-10-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-11-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2025-12-01,Business,99.0,Referral,Organic,India,2024-09-01
C105041,2026-01-01,Business,99.0,Referral,Organic,India,2024-09-01
C105044,2024-08-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105044,2024-09-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105044,2024-10-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105044,2024-11-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105044,2024-12-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105044,2025-01-01,Business,99.0,Direct,Organic,Singapore,2024-08-01
C105048,2025-06-01,Free,0.0,Google Ads,Paid,United Kingdom,2025-06-01
C105048,2025-07-01,Free,0.0,Google Ads,Paid,United Kingdom,2025-06-01
C105048,2025-08-01,Free,0.0,Google Ads,Paid,United Kingdom,2025-06-01
C105048,2025-09-01,Free,0.0,Google Ads,Paid,United Kingdom,2025-06-01
C105052,2025-09-01,Pro,29.0,Referral,Organic,India,2025-09-01
C105052,2025-10-01,Pro,29.0,Referral,Organic,India,2025-09-01
C105052,2025-11-01,Pro,29.0,Referral,Organic,India,2025-09-01
C105052,2025-12-01,Pro,29.0,Referral,Organic,India,2025-09-01
C105052,2026-01-01,Pro,29.0,Referral,Organic,India,2025-09-01
C105054,2025-03-01,Free,0.0,Organic Search,Organic,India,2025-03-01
C105054,2025-04-01,Free,0.0,Organic Search,Organic,India,2025-03-01
C105054,2025-05-01,Free,0.0,Organic Search,Organic,India,2025-03-01
C105054,2025-06-01,Free,0.0,Organic Search,Organic,India,2025-03-01
C105054,2025-07-01,Free,0.0,Organic Search,Organic,India,2025-03-01
C105061,2025-03-01,Business,99.0,Organic Search,Organic,India,2025-03-01
C105062,2024-07-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2024-08-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2024-09-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2024-10-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2024-11-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2024-12-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-01-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-02-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-03-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-04-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-05-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-06-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-07-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-08-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-09-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-10-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-11-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2025-12-01,Free,0.0,Referral,Organic,India,2024-07-01
C105062,2026-01-01,Free,0.0,Referral,Organic,India,2024-07-01
C105065,2025-02-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-03-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-04-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-05-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-06-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-07-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-08-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-09-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-10-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-11-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2025-12-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105065,2026-01-01,Free,0.0,Referral,Organic,Singapore,2025-02-01
C105074,2025-12-01,Free,0.0,Meta Ads,Paid,Singapore,2025-12-01
C105074,2026-01-01,Free,0.0,Meta Ads,Paid,Singapore,2025-12-01
C105079,2024-09-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2024-10-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2024-11-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2024-12-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-01-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-02-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-03-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-04-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-05-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-06-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-07-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-08-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-09-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-10-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-11-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2025-12-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105079,2026-01-01,Pro,29.0,Organic Search,Organic,United States,2024-09-01
C105090,2024-03-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-04-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-05-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-06-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-07-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-08-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-09-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-10-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-11-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2024-12-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-01-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-02-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-03-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-04-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-05-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-06-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-07-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-08-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-09-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-10-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-11-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2025-12-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105090,2026-01-01,Pro,29.0,Referral,Organic,UAE,2024-03-01
C105091,2025-02-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-03-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-04-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-05-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-06-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-07-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-08-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105091,2025-09-01,Pro,29.0,Direct,Organic,India,2025-02-01
C105092,2024-11-01,Business,99.0,Meta Ads,Paid,United States,2024-11-01
C105094,2024-07-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2024-08-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2024-09-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2024-10-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2024-11-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2024-12-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-01-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-02-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-03-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-04-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-05-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105094,2025-06-01,Free,0.0,Google Ads,Paid,United Kingdom,2024-07-01
C105097,2025-12-01,Pro,29.0,Organic Search,Organic,India,2025-12-01
C105097,2026-01-01,Pro,29.0,Organic Search,Organic,India,2025-12-01
C105101,2025-06-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-07-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-08-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-09-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-10-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-11-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2025-12-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105101,2026-01-01,Business,99.0,Google Ads,Paid,United Kingdom,2025-06-01
C105107,2025-06-01,Business,99.0,Meta Ads,Paid,UAE,2025-06-01
C105115,2025-10-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105115,2025-11-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105115,2025-12-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105115,2026-01-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105116,2025-01-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-02-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-03-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-04-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-05-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-06-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-07-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105116,2025-08-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105118,2025-03-01,Business,99.0,Meta Ads,Paid,India,2025-03-01
C105118,2025-04-01,Business,99.0,Meta Ads,Paid,India,2025-03-01
C105120,2024-09-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2024-10-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2024-11-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2024-12-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-01-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-02-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-03-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-04-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-05-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-06-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-07-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-08-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-09-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-10-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-11-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2025-12-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105120,2026-01-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2024-09-01
C105122,2024-08-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105122,2024-09-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105122,2024-10-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105122,2024-11-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105122,2024-12-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105122,2025-01-01,Business,99.0,Direct,Organic,UAE,2024-08-01
C105125,2025-01-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105125,2025-02-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105125,2025-03-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105125,2025-04-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-01-01
C105139,2025-03-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-04-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-05-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-06-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-07-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-08-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-09-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-10-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-11-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105139,2025-12-01,Pro,29.0,Referral,Organic,Singapore,2025-03-01
C105141,2025-10-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105141,2025-11-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105141,2025-12-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105141,2026-01-01,Free,0.0,LinkedIn Ads,Paid,United Kingdom,2025-10-01
C105144,2025-08-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105144,2025-09-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105144,2025-10-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105144,2025-11-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105144,2025-12-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105144,2026-01-01,Pro,29.0,LinkedIn Ads,Paid,India,2025-08-01
C105145,2024-03-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-04-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-05-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-06-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-07-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-08-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-09-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-10-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-11-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2024-12-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-01-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-02-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-03-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-04-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-05-01,Business,99.0,Direct,Organic,India,2024-03-01
C105145,2025-06-01,Business,99.0,Direct,Organic,India,2024-03-01
C105146,2024-03-01,Business,99.0,Organic Search,Organic,India,2024-03-01
C105146,2024-04-01,Business,99.0,Organic Search,Organic,India,2024-03-01
C105146,2024-05-01,Business,99.0,Organic Search,Organic,India,2024-03-01
C105146,2024-06-01,Business,99.0,Organic Search,Organic,India,2024-03-01
C105146,2024-07-01,Business,99.0,Organic Search,Organic,India,2024-03-01
C105148,2024-06-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-07-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-08-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-09-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-10-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-11-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2024-12-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-01-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-02-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-03-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-04-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-05-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-06-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-07-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-08-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-09-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-10-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-11-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2025-12-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105148,2026-01-01,Pro,29.0,Referral,Organic,United Kingdom,2024-06-01
C105161,2024-03-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-04-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-05-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-06-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-07-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-08-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-09-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-10-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-11-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2024-12-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-01-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-02-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-03-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-04-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-05-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-06-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-07-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
C105161,2025-08-01,Pro,29.0,LinkedIn Ads,Paid,Singapore,2024-03-01
